srclang,trglang,srcIndex,segmentId,judgeID,system1Id,system1rank,system2Id,system2rank,rankingID,diffranks
eng,fin,33,33,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15603,0
eng,fin,35,35,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,3,15921,2
eng,fin,35,35,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,16464,3
eng,fin,39,39,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16399,-3
eng,fin,41,41,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15968,0
eng,fin,42,42,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15756,0
eng,fin,44,44,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,16063,1
eng,fin,45,45,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15319,1
eng,fin,51,51,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,4,15885,-1
eng,fin,61,61,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15308,-1
eng,fin,64,64,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15479,0
eng,fin,64,64,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15675,0
eng,fin,64,64,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16033,0
eng,fin,66,66,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15859,3
eng,fin,67,67,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,9528,1
eng,fin,67,67,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15732,1
eng,fin,68,68,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15254,0
eng,fin,68,68,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15733,0
eng,fin,68,68,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15972,0
eng,fin,69,69,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,6948,0
eng,fin,70,70,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15333,4
eng,fin,72,72,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,4,9427,-2
eng,fin,74,74,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16336,3
eng,fin,77,77,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,4,16406,-2
eng,fin,80,80,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,16344,-1
eng,fin,81,81,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15480,-3
eng,fin,84,84,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15571,1
eng,fin,92,92,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,3,16068,-1
eng,fin,93,93,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15488,-3
eng,fin,93,93,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,3,16069,-1
eng,fin,98,98,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15524,-3
eng,fin,99,99,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16150,0
eng,fin,99,99,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16474,0
eng,fin,104,104,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15559,2
eng,fin,104,104,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,16446,1
eng,fin,105,105,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,4,16447,1
eng,fin,106,106,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,16448,1
eng,fin,110,110,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15289,-1
eng,fin,110,110,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15351,-1
eng,fin,110,110,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,16310,-1
eng,fin,111,111,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,4,6836,-1
eng,fin,117,117,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,9378,3
eng,fin,120,120,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15583,0
eng,fin,120,120,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16146,0
eng,fin,136,136,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,4,15622,-3
eng,fin,140,140,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,3,15658,1
eng,fin,141,141,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15723,0
eng,fin,149,149,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15321,1
eng,fin,149,149,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,16177,1
eng,fin,151,151,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15323,1
eng,fin,151,151,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15840,1
eng,fin,152,152,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15719,3
eng,fin,153,153,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15730,0
eng,fin,156,156,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15731,4
eng,fin,164,164,judge77,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,3,1713,2
eng,fin,169,169,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15395,4
eng,fin,169,169,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15831,2
eng,fin,170,170,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15707,1
eng,fin,171,171,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16129,-1
eng,fin,171,171,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16468,-1
eng,fin,174,174,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,4,15772,-1
eng,fin,178,178,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,3,9584,1
eng,fin,179,179,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,4,15266,-1
eng,fin,184,184,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15839,-4
eng,fin,185,185,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,3,15472,1
eng,fin,195,195,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15291,1
eng,fin,198,198,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,3,9462,0
eng,fin,198,198,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,3,15430,0
eng,fin,198,198,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,4,15987,0
eng,fin,199,199,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15276,0
eng,fin,200,200,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,6896,3
eng,fin,202,202,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,3,15260,2
eng,fin,203,203,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,4,16028,1
eng,fin,205,205,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,3,6802,-1
eng,fin,206,206,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,4,15702,-3
eng,fin,209,209,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16036,-2
eng,fin,211,211,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,16381,3
eng,fin,212,212,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,4,6755,-2
eng,fin,212,212,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,2,16122,2
eng,fin,215,215,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15382,-3
eng,fin,221,221,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,9446,0
eng,fin,221,221,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16278,0
eng,fin,222,222,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16279,0
eng,fin,226,226,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,16288,-1
eng,fin,227,227,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,3,15999,-1
eng,fin,230,230,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,4,15336,-2
eng,fin,230,230,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,3,16470,-1
eng,fin,231,231,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,4,15337,-1
eng,fin,231,231,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,3,16471,-1
eng,fin,232,232,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,4449,0
eng,fin,232,232,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,4,16255,0
eng,fin,235,235,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16368,4
eng,fin,236,236,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,16369,3
eng,fin,239,239,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15935,3
eng,fin,240,240,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15881,2
eng,fin,241,241,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,6834,4
eng,fin,242,242,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15311,4
eng,fin,245,245,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,3,16366,2
eng,fin,247,247,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,4,15876,1
eng,fin,247,247,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16423,4
eng,fin,247,247,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16488,4
eng,fin,248,248,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,3,15877,-1
eng,fin,248,248,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16489,1
eng,fin,250,250,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15936,1
eng,fin,252,252,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1925,0
eng,fin,254,254,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,3,15537,2
eng,fin,255,255,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,9565,0
eng,fin,255,255,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15483,0
eng,fin,255,255,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15538,0
eng,fin,255,255,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15716,0
eng,fin,257,257,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15485,-1
eng,fin,258,258,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,4,16364,-2
eng,fin,260,260,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15491,1
eng,fin,260,260,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15735,1
eng,fin,261,261,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,4,15736,0
eng,fin,261,261,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15981,0
eng,fin,262,262,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,3,9480,1
eng,fin,262,262,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,16377,3
eng,fin,263,263,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15983,3
eng,fin,264,264,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15793,0
eng,fin,264,264,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15861,0
eng,fin,264,264,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16379,0
eng,fin,265,265,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,4,4450,-3
eng,fin,266,266,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,6823,0
eng,fin,266,266,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,7036,0
eng,fin,266,266,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15663,0
eng,fin,266,266,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15863,0
eng,fin,266,266,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16168,0
eng,fin,268,268,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,3,6832,-1
eng,fin,269,269,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16023,0
eng,fin,274,274,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,6822,0
eng,fin,274,274,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,5,7035,0
eng,fin,275,275,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15710,-1
eng,fin,276,276,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,16192,1
eng,fin,279,279,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,4,16076,-3
eng,fin,283,283,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15589,-1
eng,fin,283,283,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15620,4
eng,fin,284,284,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15445,1
eng,fin,291,291,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15345,1
eng,fin,292,292,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,5,16091,-1
eng,fin,295,295,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,1,1807,4
eng,fin,299,299,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,15595,3
eng,fin,303,303,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15237,0
eng,fin,303,303,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15422,0
eng,fin,303,303,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16054,0
eng,fin,304,304,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,4,newstest2015.UU-unconstrained.3946.en-fi.txt,2,1846,2
eng,fin,304,304,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,3,4425,2
eng,fin,304,304,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,5,newstest2015.UU-unconstrained.3946.en-fi.txt,2,4500,3
eng,fin,306,306,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15563,0
eng,fin,306,306,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15649,0
eng,fin,307,307,judge14,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,2,newstest2015.UU-unconstrained.3946.en-fi.txt,1,4224,1
eng,fin,308,308,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,6995,1
eng,fin,309,309,judge15,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,2,9631,1
eng,fin,312,312,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15368,0
eng,fin,312,312,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15535,0
eng,fin,312,312,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,1,15546,0
eng,fin,313,313,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,1,newstest2015.UU-unconstrained.3946.en-fi.txt,5,15547,-4
eng,fin,314,314,judge13,newstest2015.abumatran-uncons-combo.4121.en-fi.txt,3,newstest2015.UU-unconstrained.3946.en-fi.txt,1,16303,2
